long,lat
-125.2191644,48.78610361
-125.2186039,48.78423509
-125.2183768,48.78393858
-125.2172117,48.78256458
-125.2169063,48.78236657
-125.2160466,48.78205687
-125.2148815,48.78174617
-125.2137164,48.78143548
-125.2125513,48.78112478
-125.2113861,48.78081408
-125.210221,48.78050338
-125.210201,48.78049805
-125.2090559,48.78019269
-125.2078908,48.77988199
-125.2067257,48.77957129
-125.2055606,48.77926059
-125.2043954,48.77889705
-125.2038411,48.77862953
-125.2032303,48.77827324
-125.2020652,48.77759359
-125.2009001,48.77691394
-125.2005607,48.77676101
-125.199735,48.77638889
-125.1985699,48.77638889
-125.1974047,48.77638889
-125.1962396,48.77638889
-125.1950745,48.77638889
-125.1939094,48.77638889
-125.1927443,48.77638889
-125.1915792,48.77637548
-125.190414,48.77626967
-125.1892489,48.77587446
-125.1880838,48.7752919
-125.187285,48.77489249
-125.1869187,48.77470935
-125.1857536,48.77412679
-125.1845885,48.77354423
-125.1835479,48.77302397
-125.1834233,48.77296167
-125.1822582,48.77264789
-125.1810931,48.77235661
-125.179928,48.77206533
-125.1787629,48.77175322
-125.1778221,48.77115545
-125.1775978,48.77093109
-125.1764326,48.76976598
-125.1759536,48.76928693
-125.1752675,48.76860086
-125.1741024,48.76743574
-125.1740851,48.76741841
-125.1729373,48.76679351
-125.1717722,48.76615918
-125.1706531,48.76554989
-125.1706071,48.76553072
-125.1694419,48.76504048
-125.1682768,48.7644951
-125.1671117,48.76387912
-125.1664951,48.76368137
-125.1659466,48.76350544
-125.1647815,48.7632936
-125.1636164,48.76308176
-125.1624512,48.76286992
-125.1612861,48.76265808
-125.160121,48.76244624
-125.1589559,48.76223441
-125.1577908,48.76202257
-125.1566373,48.76181285
-125.1566257,48.76181069
-125.1554605,48.76152925
-125.1542954,48.76082465
-125.1532684,48.75994433
-125.1531303,48.75982598
-125.1519652,48.75882731
-125.1510884,48.75807581
-125.1508001,48.75782864
-125.149635,48.75698641
-125.1484698,48.75648708
-125.147817,48.75620729
-125.1473047,48.75598774
-125.1461396,48.75548841
-125.1449745,48.75466521
-125.1447166,48.75433877
-125.1439158,48.75247025
-125.1438094,48.75222189
-125.143115,48.75060173
-125.1426443,48.75021053
-125.1414791,48.74924234
-125.1408665,48.74873321
-125.140314,48.74838166
-125.1391489,48.74764022
-125.1379838,48.74689878
-125.1379302,48.74686469
-125.1368187,48.74603471
-125.1357369,48.74499617
-125.1356536,48.74491282
-125.1344884,48.74374771
-125.1339159,48.74312765
-125.1333233,48.74248592
-125.1332083,48.74125913
-125.1330331,48.73939061
-125.132858,48.73752209
-125.1326828,48.73565357
-125.1321582,48.73446289
-125.1309931,48.73396419
-125.129828,48.73384154
-125.1292913,48.73378505
-125.1286629,48.7335936
-125.1274977,48.73323863
-125.1263326,48.73288367
-125.1251675,48.7325287
-125.1240024,48.73217374
-125.1231581,48.73191652
-125.1228373,48.73166971
-125.1216722,48.73077346
-125.1207291,48.730048
-125.1205071,48.72988598
-125.1193419,48.72910077
-125.1181768,48.72835176
-125.1179088,48.72817948
-125.1170117,48.72760276
-125.116627,48.72631096
-125.1160705,48.72444244
-125.1158466,48.72369058
-125.1155984,48.72257392
-125.1151832,48.7207054
-125.114768,48.71883688
-125.1146815,48.71874989
-125.1135164,48.7184556
-125.1123512,48.71830139
-125.1111861,48.71814718
-125.110021,48.71799298
-125.1088559,48.71783877
-125.1076908,48.71768456
-125.1065257,48.71753036
-125.1053605,48.71737615
-125.1041954,48.71722194
-125.1030303,48.71706774
-125.1022795,48.71696836
-125.1018652,48.71681008
-125.1007001,48.71639861
-125.099535,48.71605695
-125.0983698,48.71597517
-125.0972047,48.71589339
-125.0960396,48.71581162
-125.0948745,48.71572984
-125.0937094,48.71564806
-125.0925443,48.71556629
-125.0913791,48.71548451
-125.090214,48.71540273
-125.0890489,48.71532096
-125.0878838,48.71523918
-125.0867187,48.7151574
-125.0858986,48.71509984
-125.0855536,48.71505852
-125.0843884,48.71484711
-125.0832233,48.71457646
-125.0820582,48.71450364
-125.0808931,48.71443082
-125.079728,48.714358
-125.0785629,48.71428518
-125.0773977,48.71421236
-125.0762326,48.71413954
-125.0750675,48.71406672
-125.0739024,48.7139939
-125.0727373,48.71392108
-125.0715722,48.71384826
-125.070407,48.71377544
-125.0692419,48.71357064
-125.0680768,48.7132544
-125.0680018,48.71323132
-125.0669117,48.7128959
-125.0657466,48.71274974
-125.0645815,48.71266011
-125.0634163,48.71257049
-125.0622512,48.71248086
-125.0610861,48.71239124
-125.059921,48.71230161
-125.0587559,48.71221199
-125.0575908,48.71212237
-125.0564256,48.71203274
-125.0552605,48.71194312
-125.0540954,48.71185349
-125.0529303,48.71176387
-125.0517652,48.71167424
-125.0506001,48.71158462
-125.0494349,48.7113646
-125.0494291,48.7113628
-125.0482698,48.7110061
-125.0471047,48.7106476
-125.0459396,48.71028911
-125.0447745,48.70993061
-125.0436094,48.70957211
-125.0433564,48.70949428
-125.0424442,48.70921361
-125.0412791,48.70888269
-125.040114,48.70859586
-125.0389489,48.70834619
-125.0377838,48.70809652
-125.0366187,48.70784686
-125.0355869,48.70762576
-125.0354535,48.70759719
-125.0342884,48.70734752
-125.0331233,48.70648279
-125.0328925,48.70575724
-125.0322979,48.70388872
-125.0319582,48.702821
-125.031522,48.7020202
-125.0307931,48.70167962
-125.029628,48.70161607
-125.0284628,48.70155252
-125.0272977,48.70148897
-125.0261326,48.70142542
-125.0249675,48.70136186
-125.0238024,48.70129831
-125.0226373,48.70123476
-125.0214721,48.70117121
-125.020307,48.70110766
-125.0191419,48.7010441
-125.0179768,48.70098055
-125.0168117,48.700917
-125.0156466,48.70045138
-125.0144814,48.70033164
-125.0133163,48.70030495
-125.0121512,48.70027827
-125.0109861,48.70025159
-125.009821,48.70022491
-125.0086559,48.70019823
-125.0074907,48.70017154
-125.0066234,48.70015168
-125.0063256,48.70011043
-125.0051605,48.69994906
-125.0039954,48.69978769
-125.0028303,48.69962632
-125.0016652,48.69946669
-125.0005001,48.69935168
-124.9993349,48.69923562
-124.9981698,48.69902796
-124.9970047,48.69882029
-124.9958396,48.69861263
-124.9946745,48.69840497
-124.9939911,48.69828316
-124.9935094,48.69814553
-124.9923442,48.69781264
-124.9911791,48.69747975
-124.990014,48.69714686
-124.9888489,48.69681397
-124.9876838,48.69648108
-124.9874853,48.69641464
-124.9865187,48.6960371
-124.9853535,48.69545455
-124.9841884,48.69487199
-124.983351,48.69454612
-124.9830233,48.69441861
-124.9818582,48.69432152
-124.9806931,48.69422442
-124.979528,48.69412733
-124.9783628,48.69403024
-124.9771977,48.69393314
-124.9760326,48.69383605
-124.9748675,48.69373896
-124.9737024,48.69360579
-124.9725373,48.69330337
-124.9713721,48.69283206
-124.9710246,48.6926776
-124.970207,48.69231423
-124.9690419,48.6917964
-124.9678768,48.69127857
-124.9668204,48.69080908
-124.9667117,48.69076074
-124.9655466,48.69036737
-124.9643814,48.689979
-124.9632163,48.68959063
-124.9620512,48.68920225
-124.9612661,48.68894056
-124.9608861,48.68881388
-124.959721,48.68842551
-124.9585559,48.68803714
-124.9573907,48.68764876
-124.9562256,48.68726039
-124.9556606,48.68707204
-124.9550605,48.68687202
-124.9538954,48.68648365
-124.9527303,48.68609528
-124.9515652,48.6857069
-124.9504,48.68531853
-124.9503771,48.68520352
-124.9492349,48.68374042
-124.9480698,48.68348232
-124.9469047,48.68343444
-124.9457396,48.68338656
-124.9445745,48.68333868
-124.944485,48.683335
-124.9434093,48.68304311
-124.9422442,48.68272694
-124.9410791,48.68241077
-124.939914,48.6820946
-124.9387489,48.68177843
-124.9375993,48.68146648
-124.9375838,48.68146224
-124.9364186,48.68113396
-124.9352535,48.68076475
-124.9340884,48.68030203
-124.9329233,48.67991799
-124.9317582,48.67968497
-124.9313231,48.67959796
-124.9305931,48.67945195
-124.9294279,48.67921892
-124.9282628,48.6789859
-124.9270977,48.67875288
-124.9259326,48.67851985
-124.9247675,48.67828683
-124.9236024,48.67805381
-124.9224372,48.67782078
-124.9221175,48.67772944
-124.9212721,48.67746108
-124.920107,48.67707271
-124.9189419,48.67668434
-124.9177768,48.67629596
-124.9166176,48.67586092
-124.9166117,48.6758587
-124.9154465,48.67443467
-124.9150847,48.6739924
-124.9142814,48.67301063
-124.9135559,48.67212388
-124.9131163,48.6715866
-124.9119512,48.67084701
-124.9107861,48.67053088
-124.909621,48.67032527
-124.9092248,48.67025536
-124.9084558,48.67011966
-124.9072907,48.66991405
-124.9061256,48.66970844
-124.9049605,48.66950283
-124.9037954,48.66929722
-124.9026303,48.66909162
-124.9014651,48.66888601
-124.9003,48.6686804
-124.9001862,48.66838684
-124.8991349,48.66729133
-124.8979698,48.66694997
-124.8968047,48.66689799
-124.8956396,48.666846
-124.8944744,48.66679402
-124.8933093,48.66674203
-124.8921442,48.66669004
-124.8909791,48.66663806
-124.889814,48.66658607
-124.8886489,48.66653409
-124.8882955,48.66651832
-124.8874837,48.66631538
-124.8863186,48.6660241
-124.8851535,48.66573282
-124.8839884,48.66544154
-124.8828233,48.66519277
-124.8816582,48.66499858
-124.880493,48.6648044
-124.8795655,48.6646498
-124.8793279,48.66461021
-124.8781628,48.66441602
-124.8769977,48.66422184
-124.8758326,48.66402765
-124.8746675,48.66383347
-124.8735024,48.66363928
-124.8723372,48.66344509
-124.8711721,48.66325091
-124.870007,48.66305672
-124.8688419,48.66286254
-124.8683543,48.66278128
-124.8676768,48.66266835
-124.8665117,48.66247416
-124.8653465,48.66227998
-124.8641814,48.66208579
-124.8630163,48.66189161
-124.8618512,48.66169742
-124.8606861,48.66150323
-124.859521,48.66130905
-124.8583558,48.66111486
-124.8571907,48.66092068
-124.8571432,48.66091276
-124.8560256,48.66069555
-124.8548605,48.66027753
-124.8536954,48.65981148
-124.8525303,48.65934543
-124.8517773,48.65904424
-124.8513651,48.65887939
-124.8502,48.65841334
-124.8496817,48.65717572
-124.8490349,48.65563106
-124.8489192,48.6553072
-124.8482519,48.65343868
-124.8478698,48.65281639
-124.8467047,48.65209153
-124.8455396,48.65192622
-124.8443744,48.65178915
-124.8432093,48.65165208
-124.842513,48.65157016
-124.8420442,48.65150865
-124.8408791,48.65135578
-124.839714,48.65120292
-124.8385489,48.65105005
-124.8373837,48.65089718
-124.8362186,48.65074431
-124.8350535,48.65059145
-124.8338884,48.65043858
-124.8327233,48.6502985
-124.8315582,48.650158
-124.830393,48.64999622
-124.8292279,48.64983443
-124.8282716,48.64970164
-124.8280628,48.64963205
-124.8268977,48.64924367
-124.8257326,48.6488553
-124.8245675,48.64846693
-124.8234023,48.64807856
-124.822666,48.64783312
-124.8222372,48.64769019
-124.8210721,48.64730181
-124.819907,48.64694494
-124.8187419,48.64663274
-124.8175768,48.64636387
-124.8168288,48.6459646
-124.8164116,48.64574188
-124.8153928,48.64409608
-124.8152465,48.64385977
-124.8142361,48.64222756
-124.8140814,48.64197766
-124.8130794,48.64035904
-124.8129163,48.64009555
-124.8119227,48.63849052
-124.8117512,48.6383369
-124.8105861,48.63781098
-124.8094209,48.63739154
-124.8082558,48.6369721
-124.8072833,48.636622
-124.8070907,48.63655266
-124.8059256,48.63613321
-124.8047605,48.63571377
-124.8035954,48.63529433
-124.8024302,48.63487489
-124.802093,48.63475348
-124.8012651,48.63442026
-124.8001,48.63397088
-124.7989349,48.63329546
-124.7977698,48.6331012
-124.7966047,48.63296261
-124.7959518,48.63288496
-124.7954395,48.63270415
-124.7942744,48.63229294
-124.7931093,48.63188172
-124.7919442,48.6314705
-124.7907791,48.63105928
-124.7906577,48.63101643
-124.789614,48.63064806
-124.7884488,48.63023685
-124.7872837,48.6297986
-124.7861186,48.62917029
-124.7860819,48.62914791
-124.7849535,48.62842249
-124.7837884,48.62767348
-124.7836027,48.62727939
-124.7827226,48.62541087
-124.7826233,48.62520002
-124.7820836,48.62354235
-124.7814752,48.62167383
-124.7814581,48.62162145
-124.7808668,48.61980531
-124.780293,48.61924853
-124.7791279,48.61892189
-124.7779628,48.61864328
-124.7767977,48.61836466
-124.7756326,48.61808605
-124.7750084,48.61793679
-124.7744674,48.61778404
-124.7733023,48.61745503
-124.7721372,48.61712602
-124.7709721,48.61679702
-124.769807,48.61646801
-124.7686419,48.616139
-124.7683914,48.61606827
-124.7674767,48.61567791
-124.7663116,48.61497496
-124.7656398,48.61419975
-124.7651465,48.61363059
-124.7640204,48.61233123
-124.7639814,48.61228623
-124.7628163,48.61094186
-124.762401,48.61046271
-124.7616512,48.6095975
-124.7607816,48.60859419
-124.760486,48.60825313
-124.7593209,48.60716427
-124.7584808,48.60672567
-124.7581558,48.60659566
-124.7569907,48.60612961
-124.7558256,48.60566357
-124.7546605,48.60519752
-124.7538095,48.60485715
-124.7534953,48.60473147
-124.7523302,48.60426543
-124.7511651,48.60379938
-124.75,48.60333333
-124.7497538,48.60298863
-124.7488349,48.60173831
-124.7476698,48.6013469
-124.7465047,48.60119739
-124.7456546,48.60112011
-124.7453395,48.60108303
-124.7441744,48.60094591
-124.7430093,48.60080878
-124.7418442,48.60067166
-124.7406791,48.60053453
-124.739514,48.6003974
-124.7383488,48.60026028
-124.7371837,48.60012315
-124.7360186,48.59998602
-124.7348535,48.5998489
-124.7336884,48.59969856
-124.7326774,48.59925159
-124.7325233,48.59912048
-124.7313581,48.5978555
-124.730923,48.59738307
-124.730193,48.59659052
-124.729202,48.59551455
-124.7290279,48.59532553
-124.7278628,48.59406055
-124.727481,48.59364603
-124.7266977,48.59279557
-124.72576,48.59177751
-124.7255326,48.59160717
-124.7243674,48.59109284
-124.7232023,48.59081637
-124.7220372,48.5905399
-124.7208721,48.59026343
-124.719707,48.58998696
-124.7193784,48.58990899
-124.7185419,48.5897105
-124.7173767,48.58943403
-124.7162116,48.58884905
-124.7153282,48.58804047
-124.7150465,48.58778268
-124.7138814,48.5867163
-124.7127163,48.58632473
-124.711879,48.58617195
-124.7115512,48.58612178
-124.710386,48.58594344
-124.7092209,48.58576511
-124.7080558,48.58558677
-124.7068907,48.58540844
-124.7057256,48.5852301
-124.7045605,48.58505177
-124.7033953,48.58487344
-124.7022302,48.5846951
-124.7010651,48.58451677
-124.6999,48.58431598
-124.6998578,48.58430343
-124.6987349,48.58394567
-124.6975698,48.58386927
-124.6964046,48.58379287
-124.6952395,48.58371646
-124.6940744,48.58364006
-124.6929093,48.58356365
-124.6917442,48.58348725
-124.6905791,48.58341084
-124.6894139,48.58333444
-124.6882488,48.58325803
-124.6870837,48.58318163
-124.6859186,48.58310523
-124.6847535,48.58302882
-124.6835884,48.58293177
-124.6824232,48.58282621
-124.6812581,48.58275084
-124.680093,48.58267666
-124.6789279,48.58260249
-124.6777628,48.58252831
-124.6765977,48.58245413
-124.6762957,48.58243491
-124.6754325,48.58232472
-124.6742674,48.58217598
-124.6731023,48.58202725
-124.6719372,48.58187851
-124.6707721,48.58172977
-124.669607,48.58158103
-124.6684418,48.58133271
-124.6672767,48.58098823
-124.6666952,48.58056639
-124.6661116,48.58014301
-124.6649465,48.57882852
-124.6648307,48.57869787
-124.6637814,48.57751403
-124.6631745,48.57682935
-124.6626163,48.57619954
-124.6615183,48.57496083
-124.6614511,48.57488505
-124.660286,48.57357056
-124.6593518,48.57309231
-124.6591209,48.57302027
-124.6579558,48.57267438
-124.6567907,48.57232848
-124.6556256,48.57198259
-124.6544604,48.57163669
-124.6532953,48.5712908
-124.6530696,48.57122379
-124.6521302,48.57094491
-124.6509651,48.57059901
-124.6498,48.57014373
-124.6488655,48.56935527
-124.6486349,48.56919317
-124.6474697,48.56863243
-124.6463046,48.568485
-124.6451395,48.56837712
-124.6439744,48.56826923
-124.6428093,48.56816135
-124.6416442,48.56805347
-124.640479,48.56794559
-124.6393139,48.56783771
-124.6381488,48.56772983
-124.6369837,48.56762195
-124.6358186,48.56751407
-124.6355236,48.56748675
-124.6346535,48.56738438
-124.6334883,48.56724179
-124.6323232,48.56696334
-124.6311581,48.5668891
-124.629993,48.56681486
-124.6288279,48.56674062
-124.6276628,48.56666637
-124.6264976,48.56659213
-124.6253325,48.56651789
-124.6241674,48.56644365
-124.6230023,48.56636941
-124.6218372,48.56629517
-124.6206721,48.56622092
-124.619507,48.56614668
-124.6183418,48.56607244
-124.6171767,48.56597036
-124.6160116,48.56581113
-124.6148465,48.56573335
-124.6136814,48.56566475
-124.6128913,48.56561823
-124.6125163,48.56557217
-124.6113511,48.56542909
-124.610186,48.565286
-124.6090209,48.56514292
-124.6078558,48.56499983
-124.6066907,48.56485675
-124.6055256,48.56471366
-124.6043604,48.56457058
-124.6031953,48.5644275
-124.6020302,48.56420186
-124.6008651,48.56390889
-124.600534,48.56374971
-124.5997,48.56334863
-124.5985349,48.56211361
-124.5983156,48.56188119
-124.5973697,48.56087859
-124.5965528,48.56001267
-124.5962046,48.55964356
-124.5950395,48.55840854
-124.5947901,48.55814415
-124.5938744,48.55717352
-124.5927093,48.55659496
-124.5915442,48.55634777
-124.5910855,48.55627563
-124.590379,48.55616449
-124.5892139,48.55598122
-124.5880488,48.55579794
-124.5868837,48.55561466
-124.5857186,48.55543139
-124.5845535,48.55524811
-124.5833883,48.55506483
-124.5826543,48.55440711
-124.5822232,48.55402091
-124.5810581,48.55293434
-124.5799272,48.55253859
-124.579893,48.55253176
-124.5787279,48.55241226
-124.5775628,48.55229276
-124.5763976,48.55217326
-124.5752325,48.55205376
-124.5740674,48.55193426
-124.5729023,48.55181476
-124.5717372,48.55169527
-124.5705721,48.55157577
-124.5694069,48.55145627
-124.5682418,48.55133677
-124.5670767,48.55121727
-124.5659116,48.55116353
-124.5647465,48.55112018
-124.5635814,48.5510711
-124.5624162,48.55101709
-124.5612511,48.55096308
-124.560086,48.55090906
-124.5589209,48.55085505
-124.5577558,48.55080104
-124.5565907,48.55074703
-124.5554255,48.55069302
-124.5549305,48.55067007
-124.5542604,48.5506242
-124.5530953,48.55054444
-124.5519302,48.55046468
-124.5507651,48.5503783
-124.5496,48.55014126
-124.5484348,48.54999722
-124.5472697,48.54993539
-124.5461046,48.54987355
-124.5449395,48.54981172
-124.5437744,48.54974988
-124.5426093,48.54968804
-124.5414441,48.54962621
-124.540279,48.54956437
-124.5391139,48.54950254
-124.5379488,48.5494407
-124.5367837,48.54937887
-124.5356186,48.54931703
-124.5344534,48.54925046
-124.5332883,48.54910012
-124.5321232,48.54886562
-124.532043,48.54880155
-124.5309581,48.5476205
-124.529793,48.54700377
-124.5297044,48.54693303
-124.5286279,48.54598937
-124.5274627,48.54514193
-124.5273658,48.54506451
-124.5262976,48.544211
-124.5251325,48.54328008
-124.5250273,48.54319599
-124.5239674,48.54234916
-124.5228023,48.54141824
-124.5226887,48.54132747
-124.5216372,48.54048732
-124.520472,48.5395777
-124.5198807,48.53945895
-124.5193069,48.53930254
-124.5181418,48.53841591
-124.5178631,48.53759043
-124.5170314,48.53572191
-124.5169767,48.53566154
-124.5163485,48.53385339
-124.5158116,48.53265189
-124.5155545,48.53198487
-124.5148758,48.53011634
-124.5146465,48.52962881
-124.5141142,48.52824782
-124.5134813,48.52660573
-124.5133941,48.5263793
-124.5126739,48.52451078
-124.5123162,48.52358265
-124.5118377,48.52451078
-124.5111511,48.52528045
-124.5109201,48.52451078
-124.5111511,48.52354885
-124.5118171,48.52264226
-124.5112337,48.52077374
-124.5111511,48.52055957
-124.5109584,48.52077374
-124.509986,48.52139851
-124.5097985,48.52077374
-124.5097964,48.51890522
-124.5088209,48.51751657
-124.5086769,48.5170367
-124.5082942,48.51516818
-124.5076558,48.51363464
-124.5075552,48.51329966
-124.5069944,48.51143114
-124.5064906,48.5097527
-124.5064336,48.50956262
-124.5058728,48.5076941
-124.5053255,48.50587076
-124.505312,48.50582558
-124.5047512,48.50395706
-124.5042123,48.50208854
-124.5041604,48.50198883
-124.5036295,48.50022002
-124.5030797,48.4983515
-124.5029953,48.49810689
-124.5025079,48.49648298
-124.5019471,48.49461446
-124.5018302,48.49422495
-124.5013863,48.49274594
-124.5008255,48.49087742
-124.5006651,48.49034302
-124.5002646,48.4890089
-124.4997038,48.48714038
-124.4994999,48.48646108
-124.499143,48.48527186
-124.4985822,48.48340334
-124.4983348,48.48257914
-124.4980214,48.48153482
-124.4974606,48.4796663
-124.4971697,48.47869721
-124.4968998,48.47779778
-124.496339,48.47592926
-124.4960046,48.47481527
-124.4957781,48.47406074
-124.4952173,48.47219222
-124.4948395,48.47093333
-124.4946565,48.4703237
-124.4940957,48.46845518
-124.4936744,48.4670514
-124.4935349,48.46658666
-124.4929741,48.46471814
-124.4925093,48.46316946
-124.4924133,48.46284962
-124.4918524,48.4609811
-124.4913441,48.45928752
-124.4912916,48.45911258
-124.4907308,48.45724406
-124.490179,48.45540559
-124.49017,48.45537554
-124.4896092,48.45350702
-124.4890484,48.4516385
-124.4890139,48.45152365
-124.4884876,48.44976998
-124.4879267,48.44790146
-124.4878488,48.44764171
-124.4873659,48.44603294
-124.4868051,48.44416442
-124.4866837,48.44375978
-124.4862443,48.4422959
-124.4856835,48.44042738
-124.4855186,48.43987784
-124.4851227,48.43855886
-124.4845619,48.43669034
-124.4843534,48.4359959
-124.484001,48.43482182
-124.4834402,48.4329533
-124.4831883,48.43211397
-124.4828794,48.43108478
-124.4823186,48.42921625
-124.4820232,48.42823203
-124.4817578,48.42734773
-124.481197,48.42547921
-124.4808581,48.42435009
-124.4806362,48.42361069
-124.4800754,48.42174217
-124.479693,48.42046816
-124.4795145,48.41987365
-124.4789537,48.41800513
-124.4785279,48.41658622
-124.4783929,48.41613661
-124.4778321,48.41426809
-124.4773627,48.41270428
-124.4772713,48.41239957
-124.4767105,48.41053105
-124.4761976,48.40882235
-124.4761497,48.40866253
-124.4755888,48.40679401
-124.4750325,48.40494041
-124.475028,48.40492549
-124.4744672,48.40305697
-124.4739064,48.40118845
-124.4738674,48.40105847
-124.4733456,48.39931993
-124.4727848,48.39745141
-124.4727023,48.39717654
-124.5449395,48.36259721
-124.5461046,48.36293871
-124.5472697,48.36328021
-124.5484348,48.36362171
-124.5491047,48.36381805
-124.5496,48.36396321
-124.5507651,48.36491149
-124.5519302,48.3654191
-124.5530953,48.36557611
-124.5542604,48.36566974
-124.5544699,48.36568657
-124.5554255,48.3657862
-124.5565907,48.36590767
-124.5577558,48.36602915
-124.5589209,48.36615062
-124.560086,48.36627209
-124.5612511,48.36639356
-124.5624162,48.36651504
-124.5635814,48.36663651
-124.5647465,48.36675798
-124.5659116,48.36688143
-124.5670767,48.36716459
-124.5677974,48.36755509
-124.5682418,48.36790429
-124.5694069,48.36881974
-124.5701755,48.36942361
-124.5705721,48.36973519
-124.5717372,48.37065064
-124.5725536,48.37129213
-124.5729023,48.37156609
-124.5740674,48.37248153
-124.5749317,48.37316065
-124.5752325,48.37338308
-124.5763976,48.37401961
-124.5775628,48.37436657
-124.5787279,48.37463987
-124.579893,48.37491317
-124.5803875,48.37502917
-124.5810581,48.37518647
-124.5822232,48.37545977
-124.5833883,48.3756964
-124.5845535,48.37519295
-124.5849325,48.37502917
-124.5857186,48.37468951
-124.5868837,48.37418606
-124.5880488,48.37368262
-124.5892139,48.37317917
-124.5892568,48.37316065
-124.590379,48.37267572
-124.5915442,48.37217228
-124.5927093,48.37166883
-124.5935811,48.37129213
-124.5938744,48.37116539
-124.5950395,48.37066194
-124.5962046,48.37060592
-124.5972208,48.37129213
-124.5973697,48.37171425
-124.5978802,48.37316065
-124.5985349,48.37501542
-124.5985397,48.37502917
-124.5991992,48.37689769
-124.5997,48.37831658
-124.6007699,48.37876621
-124.6008651,48.37880621
-124.6009611,48.37876621
-124.6020302,48.37832075
-124.6031953,48.37783528
-124.6043604,48.37734982
-124.6054455,48.37689769
-124.6055256,48.37686435
-124.6066907,48.37641031
-124.6078558,48.37601878
-124.6090209,48.37562706
-124.610186,48.37527753
-124.6110139,48.37502917
-124.6113511,48.37492799
-124.6125163,48.37457846
-124.6136814,48.37422892
-124.6148465,48.37387939
-124.6160116,48.37352985
-124.6168242,48.37502917
-124.6171767,48.37567957
-124.6174415,48.37689769
-124.6178477,48.37876621
-124.6182539,48.38063473
-124.6183418,48.38078599
-124.619507,48.38174956
-124.6206721,48.38197267
-124.6218372,48.38219577
-124.6230023,48.38241888
-124.6234429,48.38250325
-124.6241674,48.38263138
-124.6253325,48.38283743
-124.6264976,48.38304349
-124.6276628,48.38324954
-124.6288279,48.38345559
-124.629993,48.38366164
-124.6311581,48.38386769
-124.6323232,48.38406815
-124.6334883,48.38423775
-124.6336323,48.38437177
-124.6346535,48.38533103
-124.6356214,48.38624029
-124.6358186,48.38642554
-124.6369837,48.38752004
-124.6376105,48.38810881
-124.6381488,48.38861454
-124.6393139,48.38970905
-124.6395995,48.38997733
-124.640479,48.39080355
-124.6416442,48.39178117
-124.6420574,48.39184585
-124.6428093,48.39191654
-124.6439744,48.39202608
-124.6451395,48.39213562
-124.6463046,48.39224516
-124.6474697,48.39235471
-124.6486349,48.39246425
-124.6498,48.39257379
-124.6509651,48.39281531
-124.6521302,48.39308418
-124.6532953,48.39335305
-124.6544604,48.39362193
-124.654861,48.39371437
-124.6556256,48.39387324
-124.6567907,48.39402093
-124.6579558,48.39408047
-124.6591209,48.39414
-124.660286,48.39419953
-124.6614511,48.39425906
-124.6626163,48.39431859
-124.6637814,48.39437812
-124.6649465,48.39443766
-124.6661116,48.39449719
-124.6672767,48.39455672
-124.6684418,48.39461625
-124.669607,48.39467578
-124.6707721,48.39473531
-124.6719372,48.39469661
-124.6731023,48.39462264
-124.6742674,48.39446217
-124.6754325,48.39430171
-124.6765977,48.39414124
-124.6777628,48.39398078
-124.6789279,48.39382031
-124.6796971,48.39371437
-124.680093,48.39365985
-124.6812581,48.39349938
-124.6824232,48.39333891
-124.6835884,48.39311431
-124.6847535,48.39266082
-124.6859186,48.39220733
-124.6868473,48.39184585
-124.6870837,48.39175385
-124.6882488,48.39130036
-124.6894139,48.39084687
-124.6905791,48.39039338
-124.691648,48.38997733
-124.6917442,48.38993989
-124.6929093,48.3894864
-124.6940744,48.38919849
-124.6952395,48.38889676
-124.6964046,48.3889083
-124.6975698,48.38891983
-124.6987349,48.38893137
-124.6999,48.3889429
-124.7010651,48.38910208
-124.7022302,48.38927512
-124.7033953,48.38944815
-124.7045605,48.38962119
-124.7057256,48.38979423
-124.7068907,48.38996726
-124.7069585,48.38997733
-124.7080558,48.3901403
-124.7092209,48.39030958
-124.710386,48.39046944
-124.7115512,48.39061649
-124.7127163,48.39076354
-124.7138814,48.3909106
-124.7150465,48.39105765
-124.7162116,48.3912047
-124.7173767,48.39088297
-124.7185419,48.39026082
-124.7190728,48.38997733
-124.719707,48.38963867
-124.7208721,48.38901652
-124.7220372,48.38839437
-124.722572,48.38810881
-124.7232023,48.38777222
-124.7243674,48.38715007
-124.7255326,48.38652792
-124.7260712,48.38624029
-124.7266977,48.38590578
-124.7278628,48.38528363
-124.7290279,48.38466148
-124.7295704,48.38437177
-124.730193,48.38371215
-124.731334,48.38250325
-124.7309264,48.38063473
-124.7305187,48.37876621
-124.730193,48.37727356
-124.730111,48.37689769
-124.7297033,48.37502917
-124.7292957,48.37316065
-124.7290279,48.37193344
-124.7287858,48.37129213
-124.7278628,48.37062524
-124.7266977,48.37001621
-124.725564,48.36942361
-124.7255326,48.36940717
-124.7243674,48.36879813
-124.7232023,48.36818909
-124.7220372,48.36758005
-124.7219894,48.36755509
-124.7208721,48.36661078
-124.7197785,48.36568657
-124.719707,48.36554947
-124.7185419,48.36403384
-124.7182562,48.36381805
-124.7173767,48.36329838
-124.7170631,48.36194953
-124.7166287,48.36008101
-124.7162116,48.35828697
-124.7162042,48.35821249
-124.7160191,48.35634397
-124.7158339,48.35447545
-124.7156487,48.35260693
-124.7150465,48.35145815
-124.7138814,48.35100026
-124.7127163,48.3508848
